f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,label
0.0,0.0,0.0,0.10470587015151978,-0.15540869534015656,-0.025228776037693024,0.20794284343719482,-0.24402427673339844,-0.014407814480364323,0.2995910942554474,-0.2958468794822693,0.029095329344272614,0.24823547899723053,-0.5584030747413635,-0.02134953811764717,0.1909857988357544,-0.36283010244369507,0.007134458981454372,0.2001519650220871,-0.5045474171638489,0.02335924468934536,0.20350471138954163,-0.6561787724494934,0.006081124301999807,0.24648579955101013,-0.5154525637626648,-0.04255771264433861,0.38039863109588623,-0.3992607593536377,-0.020286157727241516,0.39620867371559143,-0.549975574016571,-0.010055402293801308,0.3808237314224243,-0.6990560293197632,-0.006200549192726612,0.35670897364616394,-0.641708493232727,-0.04390363022685051,0.517270028591156,-0.38110408186912537,0.004168367478996515,0.510083019733429,-0.5123735666275024,-0.00926156435161829,0.5144646763801575,-0.6879473328590393,0.025890540331602097,0.5010836720466614,-0.5550962090492249,0.024516485631465912,0.6805556416511536,-0.3210781514644623,0.001544069149531424,0.696550726890564,-0.4789646863937378,0.022701330482959747,0.7150669097900391,-0.626767098903656,-0.00514385849237442,0.6852377653121948,-0.5475377440452576,0.007848716340959072,0.04793323203921318,0.1386180967092514,0.2569957673549652,0.43811139464378357,0.1676052361726761,0.26625296473503113,0.44280195236206055,0.18173347413539886,0.3456553518772125,0.18506132066249847,PINCH
0.0,0.0,0.0,0.08831508457660675,-0.1380593478679657,0.012285392731428146,0.2695668637752533,-0.23425188660621643,0.004171051550656557,0.30927181243896484,-0.2745019197463989,-0.0018137439619749784,0.23327350616455078,-0.5647547245025635,0.03838042914867401,0.17981797456741333,-0.33054450154304504,0.00386219983920455,0.15673884749412537,-0.4592444598674774,0.031206710264086723,0.17048747837543488,-0.6409730911254883,0.008214863017201424,0.27555611729621887,-0.5962759852409363,0.04106784239411354,0.3772888779640198,-0.3958505094051361,-0.026252351701259613,0.3661595284938812,-0.5486176013946533,0.0010720643913373351,0.369407594203949,-0.6969683766365051,-0.02650241181254387,0.4068707227706909,-0.5380946397781372,-0.03633776307106018,0.5236039161682129,-0.36078330874443054,0.01297832652926445,0.5517223477363586,-0.5041549801826477,0.007507649715989828,0.5325973629951477,-0.6484272480010986,0.02547120675444603,0.5144205689430237,-0.5156498551368713,-0.013313359580934048,0.7114883661270142,-0.3302442133426666,-0.0031807306222617626,0.713722288608551,-0.4641362726688385,-0.015619611367583275,0.7171019315719604,-0.6407586336135864,-0.0027430544141680002,0.6639952659606934,-0.542328953742981,-0.017762498930096626,0.0528075210750103,0.19086529314517975,0.2900468707084656,0.4349438548088074,0.16315704584121704,0.2579032778739929,0.39655545353889465,0.11225354671478271,0.25782936811447144,0.15200050175189972,PINCH
0.0,0.0,0.0,0.11711681634187698,-0.17887382209300995,0.02936316654086113,0.2515103220939636,-0.23869004845619202,0.0005251126131042838,0.31656911969184875,-0.35237666964530945,-0.0048276702873408794,0.3158046007156372,-0.5728917121887207,-0.005559862125664949,0.17536605894565582,-0.33772650361061096,0.004761719610542059,0.1665523499250412,-0.5139808058738708,0.018393829464912415,0.18552543222904205,-0.6517752408981323,0.0336153469979763,0.30578601360321045,-0.6128582954406738,-0.009981927461922169,0.38973361253738403,-0.38587120175361633,-0.004711628891527653,0.39523443579673767,-0.561676025390625,0.017847131937742233,0.3884499669075012,-0.6809126138687134,0.0006434399401769042,0.40916675329208374,-0.5833683013916016,0.022132862359285355,0.5594266653060913,-0.3646640181541443,0.003838293720036745,0.5705048441886902,-0.5223156809806824,0.0263400636613369,0.5488580465316772,-0.6490235328674316,0.00321082747541368,0.5698692798614502,-0.6137627959251404,0.03436534106731415,0.7195418477058411,-0.36430805921554565,-0.008714496158063412,0.6900178790092468,-0.5276249051094055,-0.0465875044465065,0.6947934627532959,-0.664925754070282,0.003563597798347473,0.7323645949363708,-0.5489396452903748,-0.03099704533815384,0.041439738124608994,0.09794456511735916,0.2604099214076996,0.41802269220352173,0.11219892650842667,0.2677824795246124,0.43185240030288696,0.16400839388370514,0.3293401598930359,0.18675923347473145,PINCH
0.0,0.0,0.0,0.14250202476978302,-0.194149449467659,-0.007224823348224163,0.2168862670660019,-0.2650134563446045,0.02313968352973461,0.30961763858795166,-0.3120335638523102,-0.000935305142775178,0.34145238995552063,-0.5872668623924255,-0.048498619347810745,0.23394228518009186,-0.3548631966114044,-0.012985232286155224,0.22622574865818024,-0.5194421410560608,-0.006221042945981026,0.24227996170520782,-0.6829527616500854,-0.01337361615151167,0.343036413192749,-0.6241447329521179,-0.07185816764831543,0.3994334638118744,-0.39628320932388306,0.012229740619659424,0.38312292098999023,-0.559857964515686,-0.014379228465259075,0.40579986572265625,-0.7049030065536499,0.004524349234998226,0.4907698333263397,-0.6428545713424683,0.002593081444501877,0.5626204013824463,-0.377803236246109,0.03356706723570824,0.5553025007247925,-0.5200718641281128,0.03295297175645828,0.5598675012588501,-0.6826521754264832,0.04396968334913254,0.5703414678573608,-0.5858463048934937,0.04731352627277374,0.7051467895507812,-0.35091841220855713,0.009847895242273808,0.7093037366867065,-0.519164502620697,-0.0008625059854239225,0.7047392725944519,-0.651157557964325,0.01851670630276203,0.6929741501808167,-0.5801013112068176,-0.03676508367061615,0.043682437390089035,0.16732019186019897,0.2481374740600586,0.35179051756858826,0.16648787260055542,0.25949230790138245,0.3544401228427887,0.10761741548776627,0.2153453677892685,0.14879848062992096,PINCH
0.0,0.0,0.0,0.11009693145751953,-0.12789522111415863,-0.002897123107686639,0.23410847783088684,-0.23502548038959503,0.00030078465351834893,0.2877461910247803,-0.33671504259109497,0.030785107985138893,0.24653705954551697,-0.6456157565116882,0.0794183537364006,0.20711833238601685,-0.3465230464935303,0.0141450809314847,0.2058716118335724,-0.49976450204849243,-0.016718324273824692,0.2212715595960617,-0.6500833034515381,0.029559945687651634,0.24599546194076538,-0.6386011838912964,-0.012325439602136612,0.4075356721878052,-0.40621742606163025,0.011830824427306652,0.39126503467559814,-0.5703079104423523,0.0413941852748394,0.4045904576778412,-0.7117710113525391,0.025269540026783943,0.4859617352485657,-0.6785036325454712,-0.033360470086336136,0.586998701095581,-0.38725242018699646,0.0038826188538223505,0.6032266616821289,-0.5246328711509705,0.02221701294183731,0.5968642830848694,-0.7138187885284424,0.029111947864294052,0.6008810997009277,-0.5388951301574707,0.0349942222237587,0.6938136219978333,-0.3411785662174225,0.006204443052411079,0.700330376625061,-0.47070980072021484,0.013209551572799683,0.6900424957275391,-0.6351996064186096,0.024576526135206223,0.6922723054885864,-0.5452626943588257,0.04339750483632088,0.0920131579041481,0.2666924297809601,0.3727230429649353,0.4583100974559784,0.24416899681091309,0.37165066599845886,0.45932573080062866,0.19331155717372894,0.2573111057281494,0.09199737757444382,PINCH
0.0,0.0,0.0,0.09730658680200577,-0.11031052470207214,-0.02237539552152157,0.2319278120994568,-0.2141495943069458,0.007796337362378836,0.29796305298805237,-0.30389994382858276,0.0008254465064965189,0.29301801323890686,-0.6274174451828003,0.06051742658019066,0.20270764827728271,-0.3338378667831421,0.0019632400944828987,0.20176419615745544,-0.49592918157577515,-0.0022672913037240505,0.17719021439552307,-0.6367741227149963,-0.012937497347593307,0.27602338790893555,-0.6227056384086609,0.040355172008275986,0.39411941170692444,-0.40640711784362793,-0.018645459786057472,0.40829938650131226,-0.5719428658485413,-0.022031288594007492,0.4024101793766022,-0.722456693649292,-0.01705716736614704,0.4231007397174835,-0.6529908180236816,-0.0199624951928854,0.49753114581108093,-0.368518590927124,-0.000369993329513818,0.5058586597442627,-0.5158706307411194,0.020191287621855736,0.49941861629486084,-0.6764448881149292,0.001473360345698893,0.4881850481033325,-0.624462902545929,-0.01933090016245842,0.6650453805923462,-0.3516254127025604,-0.02642631158232689,0.6914162039756775,-0.5211008191108704,-0.036870263516902924,0.6542170643806458,-0.6395905017852783,-0.030872000381350517,0.6469560265541077,-0.5868397951126099,-0.04543226584792137,0.026786839589476585,0.15508879721164703,0.21089015901088715,0.37167730927467346,0.16182447969913483,0.22040435671806335,0.38240930438041687,0.07106482237577438,0.2348102629184723,0.1652422696352005,PINCH
0.0,0.0,0.0,0.13347439467906952,-0.15992587804794312,0.005158206447958946,0.23769518733024597,-0.24437737464904785,0.019137272611260414,0.30527740716934204,-0.32323142886161804,0.010349693708121777,0.3161848783493042,-0.5767198801040649,0.012661315500736237,0.1974177360534668,-0.37724849581718445,0.006382938474416733,0.21028126776218414,-0.5623432993888855,0.012155613861978054,0.21636389195919037,-0.7045689225196838,0.03219512104988098,0.3006092607975006,-0.6288444399833679,-0.018646158277988434,0.39658620953559875,-0.38434940576553345,0.010393024422228336,0.3823778033256531,-0.5360620021820068,-0.011424302123486996,0.39486968517303467,-0.7069516181945801,-0.0009581337217241526,0.4062415063381195,-0.6178097724914551,0.014022708870470524,0.5190703272819519,-0.39191940426826477,0.02340160310268402,0.5212574005126953,-0.5104523301124573,0.02947152964770794,0.5220341682434082,-0.7053423523902893,0.02546248957514763,0.5184658765792847,-0.5961317420005798,0.035990070551633835,0.6793057918548584,-0.3729146122932434,-0.035421837121248245,0.6871454119682312,-0.5442687273025513,-0.06864659488201141,0.6853025555610657,-0.6430935859680176,-0.03551552817225456,0.7072619199752808,-0.6011511087417603,-0.09792123734951019,0.06276725977659225,0.09899711608886719,0.20454499125480652,0.4071444869041443,0.11111792176961899,0.2269730120897293,0.4152323007583618,0.11639077216386795,0.3215932846069336,0.23151971399784088,PINCH
0.0,0.0,0.0,0.13931556046009064,-0.15307997167110443,-0.012476257048547268,0.24315622448921204,-0.23505799472332,0.034049760550260544,0.3109947443008423,-0.3074515163898468,0.040227510035037994,0.2689284384250641,-0.5218940377235413,-0.022426806390285492,0.168954998254776,-0.3383343517780304,-0.022557280957698822,0.17790453135967255,-0.4646758437156677,-0.004376195836812258,0.16577091813087463,-0.6144495606422424,-0.02033950947225094,0.3205212652683258,-0.5279251337051392,-0.016601573675870895,0.36570337414741516,-0.36976394057273865,0.002994236769154668,0.365748792886734,-0.5124225616455078,0.02075590379536152,0.3798685073852539,-0.6902685165405273,-0.03510431572794914,0.3851512372493744,-0.6541115641593933,-0.029347172006964684,0.5002992153167725,-0.40654340386390686,0.010096702724695206,0.5116240382194519,-0.5643202662467957,-0.02855560928583145,0.49215054512023926,-0.6990519762039185,-0.011965210549533367,0.5388492345809937,-0.6501355171203613,-0.01249656081199646,0.6735249161720276,-0.3537924587726593,0.022312572225928307,0.6711600422859192,-0.5033764839172363,0.008390390314161777,0.6669121384620667,-0.6653450131416321,0.01973262056708336,0.7150707840919495,-0.5626471638679504,0.019692212343215942,0.05226977542042732,0.17617352306842804,0.29900121688842773,0.4499754011631012,0.14234639704227448,0.2502385079860687,0.3977338373661041,0.15467005968093872,0.3458576500415802,0.19935990869998932,PINCH
0.0,0.0,0.0,0.12079137563705444,-0.10448580980300903,0.010945584625005722,0.198183074593544,-0.21768195927143097,0.007377418223768473,0.33464762568473816,-0.29665452241897583,-0.0026798511389642954,0.2751874029636383,-0.6192612648010254,0.04551234468817711,0.2128313183784485,-0.36304259300231934,-0.027519511058926582,0.23607827723026276,-0.5228810906410217,-0.03140346333384514,0.23339736461639404,-0.6641138792037964,-0.020460451021790504,0.29070955514907837,-0.6079171895980835,0.034313008189201355,0.38820865750312805,-0.3819064795970917,0.029583899304270744,0.3960720896720886,-0.5284134745597839,0.04619082063436508,0.38255763053894043,-0.704585075378418,0.013405859470367432,0.3582160174846649,-0.6066378951072693,0.03257780894637108,0.5376647710800171,-0.39246293902397156,0.005949935410171747,0.5502958297729492,-0.533981204032898,-0.0030785552226006985,0.5350770950317383,-0.6977714896202087,0.002099151024594903,0.5588076710700989,-0.6041314005851746,-0.010155288502573967,0.7096195220947266,-0.32568174600601196,0.0035037186462432146,0.6895390748977661,-0.4743349552154541,-0.006582025438547134,0.701434314250946,-0.626286506652832,0.022677548229694366,0.6964014768600464,-0.5307918190956116,0.018315114080905914,0.022249720990657806,0.08497296273708344,0.2894274890422821,0.4312630295753479,0.06754089891910553,0.2717873752117157,0.41326767206192017,0.20510829985141754,0.34687960147857666,0.15849702060222626,PINCH
0.0,0.0,0.0,0.1206388920545578,-0.19190286099910736,0.006348691880702972,0.23284262418746948,-0.24489767849445343,-0.03132824972271919,0.32441282272338867,-0.32478809356689453,-0.022983239963650703,0.3453117907047272,-0.6516116261482239,0.008065162226557732,0.23037844896316528,-0.36146438121795654,0.004413974471390247,0.24503520131111145,-0.5409172177314758,-0.02325916849076748,0.2064010053873062,-0.6559444665908813,-0.004259113222360611,0.3511524200439453,-0.6078948378562927,0.0001688563934294507,0.4231988787651062,-0.3534937798976898,0.040498632937669754,0.4421897530555725,-0.49456095695495605,0.049810878932476044,0.43543171882629395,-0.6764793395996094,0.02763969451189041,0.4167439043521881,-0.6195077300071716,0.00738487346097827,0.5637460350990295,-0.37413668632507324,0.001736770267598331,0.5869671106338501,-0.5492411255836487,-0.0013068115804344416,0.5524803400039673,-0.7177945375442505,0.00043734782957471907,0.5547139048576355,-0.574546217918396,0.040366776287555695,0.6871065497398376,-0.31718945503234863,0.023987440392374992,0.6962549090385437,-0.47791045904159546,0.00890874583274126,0.681256890296936,-0.6144015789031982,0.05360588803887367,0.6861146092414856,-0.5136959552764893,-0.0021306793205440044,0.04480651393532753,0.07831774652004242,0.22545892000198364,0.36779242753982544,0.06700129806995392,0.21015538275241852,0.34796321392059326,0.1488122045993805,0.289563924074173,0.15091367065906525,PINCH
